account_id,campaign_id,cost_micros,clicks,conversions,impressions,interactions,date
1350574641,9471157992,121617261.49,1297.75,11.65,13337.3,1305.63,2024-07-09
1350574641,3462872272,255844527.16,2210.33,35.93,150092.81,2223.74,2024-07-09
1350574641,1684605671,11529474120.0,132584.37,1338.13,192986.2,133388.92,2024-07-09
1350574641,9473601506,10956330.0,35.3,0.0,514.67,35.51,2024-07-09
1350574641,7668106554,227462922.2,6345.48,11.51,219546.54,12334.5,2024-07-09
8513664892,8276517622,1123414646.09,3881.25,184.93,21759.77,4023.99,2024-07-09
6877336869,1698527014,232774515.64,284.38,18.72,2082.88,307.61,2024-07-09
6877336869,1008906348,89013818.1,313.9,5.62,19582.64,339.54,2024-07-09
6877336869,8147179191,234581470.65,199.75,15.44,2193.88,216.07,2024-07-09
6877336869,9557794899,102988870.76,126.94,13.1,1296.43,137.31,2024-07-09
4482504627,2446577130,1437569448.0,1009.83,12.36,4765.8,1079.08,2024-07-09
4482504627,8798004302,216739456.05,192.26,4.35,10916.79,247.33,2024-07-09
9407111886,9875480375,7577494812.32,969.63,134.22,24208.24,1493.28,2024-07-09
7761714523,3435620448,699164299.3,1813.94,7.42,3988.24,2083.64,2024-07-09
7761714523,5162629915,325353942.49,681.42,1.85,14740.86,782.73,2024-07-09
7761714523,1323231114,1249096267.95,2079.46,3.73,97281.76,2760.33,2024-07-09
1591927154,2495827244,225181568.02,80.1,46.82,11347.9,3183.04,2024-07-09
1591927154,2895792806,3788465727.0,1668.71,214.64,25271.11,1661.56,2024-07-09
4096109405,4372533818,2552704.0,4.29,0.0,184.71,4.17,2024-07-09
4096109405,7924053205,29584977.95,290.57,0.0,9906.12,655.0,2024-07-09
4096109405,6754880878,116854600.76,5.36,0.0,34872.15,17496.32,2024-07-09
4096109405,8566862442,14930558.72,0.0,0.0,5502.93,2634.62,2024-07-09
4096109405,7527921894,42587776.0,9.65,4.58,225.28,9.39,2024-07-09
4096109405,5554671881,44026752.0,12.87,0.92,250.91,12.52,2024-07-09
4096109405,4501674598,59196420.24,54.68,0.0,40723.15,53.19,2024-07-09
4096109405,1817800170,19984911.65,24.66,0.0,13847.0,23.99,2024-07-09
4073978577,2412713281,247566340.0,156.1,54.54,2541.15,169.71,2024-07-09
4073978577,6236433672,134711701.07,1435.56,38.26,35715.18,7123.04,2024-07-09
4073978577,7355031884,193277996.34,934.78,60.68,18519.46,2297.5,2024-07-09
4073978577,3848042974,120985730.39,91.13,0.0,11841.13,3735.65,2024-07-09
4299868633,8779908416,825333888.0,129.57,0.0,2111.8,131.64,2024-07-09
6487975423,4413950909,14427325.77,33.63,0.0,1178.88,48.92,2024-07-09
6487975423,1796798028,69198013.37,63.63,0.0,3769.42,137.39,2024-07-09
6487975423,2050143863,509061170.55,526.31,2.02,21015.25,658.83,2024-07-09
3600040380,5305437082,301454366.13,907.92,114.18,16103.35,824.12,2024-07-09
3600040380,8722360619,2843212884.28,1662.92,83.08,60968.42,21528.18,2024-07-09
3600040380,9092437557,273178142.89,4581.31,9.26,95049.63,11129.08,2024-07-09
3600040380,8821057891,724586396.35,16698.68,11.13,301324.21,44906.52,2024-07-09
3600040380,9073798941,76552188.38,257.73,34.34,4415.85,233.94,2024-07-09
3600040380,5396238075,102524114.29,120.84,3.01,4021.81,281.5,2024-07-09
3600040380,9144131453,102684977.0,3341.87,2.89,38747.11,11702.76,2024-07-09
3600040380,6841605576,66183362.0,33.15,0.9,1535.41,30.09,2024-07-09
3600040380,4858357274,1377667062.39,776.38,88.49,457474.87,149874.14,2024-07-09
3600040380,5535638626,816000940.66,207.46,86.56,506116.43,194861.23,2024-07-09
8500403487,1808963021,16968336.0,13.37,0.0,278.15,13.68,2024-07-09
6111885933,2648107141,102061362.48,54.02,2.9,632.11,48.85,2024-07-09
6111885933,9323706607,116274799.0,6.23,0.0,80.3,5.64,2024-07-09
3550535444,8777719213,37622334.95,16.16,3.16,308.31,17.64,2024-07-09
3550535444,7499600335,103841992.84,34.21,6.31,388.41,37.36,2024-07-09
3550535444,8920416148,20987890.0,0.95,0.0,24.14,1.04,2024-07-09
3592936300,6606509525,76758859.28,81.49,37.72,27022.65,74.01,2024-07-09
7869137619,6411872079,312440726.0,88.7,0.0,607.79,82.04,2024-07-09
7869137619,1040208115,306896784.76,445.71,33.83,23244.44,540.84,2024-07-09
7869137619,9295737134,324104573.0,526.74,23.59,20184.29,487.16,2024-07-09
7869137619,1491766291,344876229.41,1447.72,84.35,48204.51,1359.18,2024-07-09
7869137619,7819848755,61706281.62,406.28,19.27,21344.62,580.33,2024-07-09
7869137619,9955320858,49097344.46,174.12,10.58,1595.92,161.04,2024-07-09
7869137619,2037576168,34552681.58,70.09,6.4,1211.9,66.84,2024-07-09
7869137619,6560913088,193338899.0,81.04,2.11,5323.72,74.95,2024-07-09
7869137619,1538489493,102378318.92,3121.03,20.27,107435.88,2886.48,2024-07-09
7869137619,6302613035,92270487.48,1451.01,56.85,8148.12,1341.96,2024-07-09
7869137619,3719568302,8693413.4,17.52,2.13,416.25,16.2,2024-07-09
7869137619,7216313258,20723385.49,13.14,0.0,934.71,26.33,2024-07-09
2672329958,6951255603,725469392.68,87.75,0.93,83881.91,95.95,2024-07-09
2672329958,5026756656,136073472.0,54.23,0.93,6778.0,59.3,2024-07-09
2672329958,2458713257,477079530.0,160.72,0.0,3117.18,175.73,2024-07-09
2672329958,1678744082,1225070440.23,187.34,1.96,66602.25,1186.99,2024-07-09
2672329958,5970074857,209806680.0,182.41,0.93,554.12,199.45,2024-07-09
2672329958,8883014205,1576956571.2,1548.02,23.71,4102.6,1692.62,2024-07-09
2672329958,8097427418,1965121759.22,1467.17,14.88,3882.66,1604.21,2024-07-09
2672329958,3630676019,14752659.0,27.61,0.0,238.98,30.19,2024-07-09
2672329958,3674379497,36505560.0,24.65,0.0,249.45,26.95,2024-07-09
2672329958,5257646125,42946907.89,38.45,0.0,415.12,42.05,2024-07-09
2672329958,8113559516,471363.0,0.99,0.0,10.47,1.08,2024-07-09
2672329958,3733440890,862494.0,0.99,0.0,8.57,1.08,2024-07-09
2672329958,3272214235,611728076.67,1868.47,3.16,4793.82,2043.0,2024-07-09
2672329958,2151981927,50004594.0,10.85,0.0,3550.38,11.86,2024-07-09
2672329958,7076139057,104562354.0,274.11,0.0,3100.04,299.71,2024-07-09
2672329958,7275036610,385714578.8,5872.62,0.0,167555.32,6618.46,2024-07-09
2672329958,6347921401,660044226.34,1526.33,0.0,7789.13,1668.9,2024-07-09
2672329958,1796779381,102245655.0,257.35,0.0,2758.23,281.38,2024-07-09
2672329958,9016137510,445157223.0,167.62,0.0,577.92,183.28,2024-07-09
2672329958,2876168610,0.0,0.0,0.0,20.95,0.0,2024-07-09
2672329958,5879726832,365115774.0,400.32,1.86,1451.95,437.71,2024-07-09
8347115882,5645640281,100315578.0,95.59,0.0,2113.97,102.49,2024-07-09
8181642239,9366896534,971071278.0,1298.05,50.64,33526.72,1559.59,2024-03-19
8181642239,3782873703,84400023.0,195.47,4.62,9784.72,234.86,2024-03-19
8181642239,2824471977,55924692.0,577.41,7.52,73603.8,693.75,2024-03-19
8181642239,4513918041,3424184202.0,4286.91,147.51,141070.69,5150.67,2024-03-19
8181642239,4167772456,32485941.0,115.3,5.86,8192.45,138.53,2024-03-19
8181642239,2667915214,67947195.0,86.48,0.0,3565.12,103.9,2024-03-19
8181642239,6311186256,101188623.0,238.71,11.93,5667.29,286.81,2024-03-19
8181642239,9163592519,28643217.0,87.38,2.92,5146.79,104.98,2024-03-19
8181642239,4957786229,3776455665.0,3014.98,141.91,45557.8,3622.46,2024-03-19
8181642239,9151037026,21890469.0,43.24,0.0,1579.55,51.95,2024-03-19
9565398844,4932352743,953203250.77,276.17,61.86,10301.32,1814.92,2024-03-19
9565398844,4338791803,3087941234.44,3485.69,356.09,12888.85,3534.6,2024-03-19
9782017208,9418779677,74228288508.31,68638.7,33871.11,6359027.67,1899993.21,2024-03-19
5158673107,9127538030,9978923514.61,46265.18,412298.04,1259334.99,435712.27,2024-03-19
5158673107,5350083141,543011041.88,1318.66,124.87,46568.05,10109.81,2024-03-19
2338105289,3711756385,473411496.13,1543.93,621.29,3698.46,1511.77,2024-03-19
2338105289,6846572130,458165873.29,1293.61,403.23,5019.56,1266.67,2024-03-19
4215306006,1066099651,46717418.83,21.0,43.61,3720.99,1906.31,2024-03-19
4215306006,8967000115,208086341.22,44.87,251.7,13691.22,8501.66,2024-03-19
7861628118,9265482416,275665942.3,226.28,51.03,1800.43,238.05,2024-03-19
4168681528,1208018887,13071046451.23,15982.85,8938.45,739947.84,67472.92,2024-03-19
3356181707,5242907807,2531025678.17,4047.09,118.01,498070.31,4476.65,2024-03-19
1035543794,9810953116,3183227310.66,9682.74,258.65,831621.93,8995.48,2024-03-19
1035543794,3673217045,244984464.0,1272.24,27.23,72452.5,1180.78,2024-03-19
1035543794,7963325298,6474202061.81,18830.19,133.4,1185797.65,17476.52,2024-03-19
1035543794,1029398724,9295225772.52,30258.17,487.23,1852399.49,28087.85,2024-03-19
1035543794,3572750171,3399329317.28,10811.39,245.59,501701.27,10034.18,2024-03-19
1035543794,3916994297,2307316975.03,6041.29,103.29,431518.27,5610.91,2024-03-19
1035543794,4158408252,226569099.0,1110.7,10.65,84025.18,1030.85,2024-03-19
1035543794,5195913239,86634183.0,238.61,6.44,14658.45,221.46,2024-03-19
1035543794,7967809540,8521553431.89,30997.23,447.62,2012206.22,28768.88,2024-03-19
1035543794,4602525320,2157665215.19,7069.64,105.31,481608.59,6563.37,2024-03-19
1035543794,5218888928,2237065247.19,7015.79,117.2,499060.44,6511.44,2024-03-19
1035543794,4474940371,266856126.34,1265.9,17.33,82834.41,1174.9,2024-03-19
1035543794,6993590041,1263509253.96,5038.28,56.84,341961.76,4678.04,2024-03-19
2656837900,5146812398,763652016.0,4140.02,269.86,9032.39,4063.02,2024-03-19
2656837900,6913745275,800990856.0,1960.03,54.0,28094.99,1923.57,2024-03-19
2656837900,6807029253,1049345328.0,2829.54,72.49,49211.87,2776.9,2024-03-19
2656837900,9595694025,2016243480.0,3755.07,95.19,82889.91,3685.23,2024-03-19
2656837900,2037772526,784848408.0,1875.98,30.96,25674.69,1841.09,2024-03-19
2656837900,1133120806,85410576.0,308.17,7.26,10524.86,302.44,2024-03-19
2656837900,6135997853,186058416.0,790.65,15.83,18203.81,775.94,2024-03-19
2656837900,6335643178,77522544.0,106.87,5.51,2446.78,104.88,2024-03-19
2656837900,8763695616,81735960.0,170.17,11.73,5654.94,167.0,2024-03-19
2656837900,3578828435,128352936.0,197.14,11.64,10175.86,193.48,2024-03-19
2656837900,4034327449,36703056.0,69.52,1.82,1320.34,68.23,2024-03-19
8842840036,1210173408,6693392452.22,28754.0,722.3,1946383.67,25959.94,2024-03-19
8842840036,2536633717,4010216958.75,14299.07,467.04,773352.99,12931.98,2024-03-19
8842840036,7145950917,403799358.45,1098.26,38.96,47194.02,992.47,2024-03-19
8842840036,6495955476,203842725.14,613.13,36.53,20828.22,554.48,2024-03-19
4126844175,1379051870,512091476.0,776.4,27.02,3345.76,831.5,2024-03-19
4126844175,2449611726,108958525.0,243.85,6.07,2460.31,261.16,2024-03-19
9058771111,1014702892,113464110.11,306.42,9.27,17938.43,272.59,2024-03-19
2595365035,1075751872,30983283.0,196.92,1.93,1223.87,174.39,2024-03-19
2595365035,9169516187,169795471.46,1042.01,7.74,22020.99,922.83,2024-03-19
7658197888,9068616129,81254606.41,573.84,14.44,3079.88,623.41,2024-03-19
3886905599,3588611877,33280163.0,173.12,3.13,847.71,157.42,2024-03-19
3886905599,3438720752,26112904.0,188.58,11.1,8268.34,172.41,2024-03-19
1757896755,2188364055,37740745.0,86.3,1.0,504.16,79.14,2024-03-19
1757896755,3640350936,1524382232.55,3004.46,63.66,112715.37,2923.09,2024-03-19
7302109982,8357437880,29020266.0,342.85,7.05,1180.3,332.54,2024-03-19
4748463484,3762944201,4340028186.0,1339.17,6.38,15846.57,1251.31,2024-03-19
6591765169,7710341817,75732110.0,192.33,0.96,1436.92,196.27,2024-03-19
6747103943,4677345529,219494952.22,3901.3,10.7,246202.9,3708.68,2024-03-19
6747103943,5852721707,665996161.08,384.65,250.38,12609.79,5563.49,2024-03-19
6747103943,1297259120,1197632083.95,19065.04,42.8,2193495.21,18123.74,2024-03-19
6747103943,2541498504,2838301977.95,769.3,0.0,854332.02,134227.67,2024-03-19
5928471422,3842780343,84722664.0,126.74,2.2,2461.01,116.42,2024-03-19
5928471422,6421432379,187459350.0,255.54,0.91,5447.17,234.73,2024-03-19
5928471422,5458642515,208948714.0,297.79,0.0,6176.39,273.54,2024-03-19
5928471422,9929581770,328594084.0,442.04,7.51,8668.29,406.05,2024-03-19
5928471422,8856054012,383383000.0,468.83,10.7,12871.38,430.66,2024-03-19
5928471422,4033758918,1443710840.0,1917.57,39.0,37297.03,1761.44,2024-03-19
1517367026,9426529104,16348265315.05,16930.74,365.31,1055041.98,17901.21,2024-03-19
6681040511,5359234016,32369187.42,542.34,3.26,13491.89,542.24,2024-03-19
2600529780,2672335175,313780542.97,114.05,0.0,104941.32,3111.02,2024-03-19
2600529780,2375961560,2177629340.81,802.51,2.07,780022.13,17726.65,2024-03-19
3851958960,4945323093,355749686.71,10905.28,345.29,13789.91,9812.46,2024-03-19
3144474603,3407772730,98168116.38,37.22,1.1,380.41,36.33,2024-03-19
3144474603,7006543170,176807778.0,62.39,2.75,204.28,60.91,2024-03-19
3144474603,5411794774,567006011.0,114.93,9.9,937.86,112.2,2024-03-19
3144474603,6021828990,1007374190.0,803.44,24.86,60295.45,784.35,2024-03-19
9999862340,2503602201,203074800.0,961.92,446.6,37009.0,818.65,2024-03-19
9999862340,1622001269,680807635.74,720.37,4.76,56996.0,3727.99,2024-03-19
4925883884,7501348991,1190452998.48,1298.44,37.58,86662.18,1139.96,2024-03-19
4925883884,4976986738,2096573425.98,3340.08,36.61,250019.59,3073.31,2024-03-19
4925883884,5958663754,2243886466.66,4087.54,114.03,206546.52,3603.48,2024-03-19
4925883884,3653212800,2826793515.37,4035.22,43.44,300767.27,3776.77,2024-03-19
4925883884,4675211549,6644030486.49,9360.33,232.77,751128.35,8317.9,2024-03-19
4695215334,9369397988,3564180288.0,461.01,26.61,3960.19,489.88,2024-03-19
4695215334,9515395501,6794492544.0,1692.32,70.27,13806.92,1798.29,2024-03-19
4695215334,6209641996,1352568960.0,207.16,10.97,3883.39,220.14,2024-03-19
3618949692,8901620453,4209704730.0,2597.09,130.28,13089.8,2750.85,2024-03-19
3618949692,3622151857,275193765.0,116.98,4.27,446.78,123.9,2024-03-19
3618949692,9889247505,252689912.82,131.72,0.0,10028.89,1987.65,2024-03-19
2997065377,6532840720,91959133.8,63.56,27.34,197.66,60.05,2024-03-19
3066661500,6568645403,308439312.0,49.32,26.09,129.51,52.11,2024-03-19
2830511829,3860904482,3367492672.43,622.68,270.53,2257.8,568.1,2024-03-19
5788584904,5829020538,459350470.0,80.28,18.17,270.37,92.26,2024-03-19
5788584904,8507310650,374299250.0,79.34,14.72,281.31,91.17,2024-03-19
5788584904,8103134440,231750450.0,51.0,16.91,207.97,58.61,2024-03-19
1638662180,8451021978,2054414992.0,172.98,59.71,524.91,154.69,2024-03-19
1638662180,1605261240,423509995.28,1316.14,86.6,14639.55,1446.0,2024-03-19
1638662180,6203488869,730571408.0,214.88,73.49,640.03,192.16,2024-03-19
1638662180,7563138022,330351698.29,1152.83,31.32,30327.08,1030.94,2024-03-19
1638662180,6006492963,190174320.0,46.2,20.06,125.24,41.31,2024-03-19
1638662180,7002923552,825457584.0,145.04,43.76,302.06,129.71,2024-03-19
1638662180,8514983687,75684472.09,872.41,725.41,21962.54,780.17,2024-03-19
1638662180,2118402705,239822800.0,88.1,16.59,1095.87,78.79,2024-03-19
1638662180,8387062886,455179872.0,25.79,0.0,69.99,23.06,2024-03-19
1638662180,6096099676,610165696.0,46.2,2.73,135.37,41.31,2024-03-19
1638662180,5990972532,3643459680.0,582.32,131.69,5468.3,520.75,2024-03-19
1638662180,5717390512,4164029968.0,708.03,156.39,9791.93,633.17,2024-03-19
1638662180,5877697454,210961006.55,138.6,18.23,1657.62,354.54,2024-03-19
1295015522,4049056669,2340210602.43,463.32,25.74,383656.82,399324.48,2024-03-19
5594503139,6933386075,9077873045.0,116753.42,3742.05,162682.63,101742.27,2024-03-19
5594503139,4230973796,10582926550.0,12599.44,517.09,46152.75,10979.51,2024-03-19
3963576121,4063122935,4215856645.0,4908.52,99.92,16119.78,4359.52,2024-03-19
3963576121,4364102555,1048310445.0,1172.68,48.11,4525.09,1041.52,2024-03-19
3963576121,3837806828,1507587900.0,1359.36,28.77,4258.15,1207.32,2024-03-19
3963576121,3461504551,5503470245.0,5363.43,176.91,23296.34,4763.55,2024-03-19
3963576121,4049338638,9805705.0,17.17,0.0,106.98,15.25,2024-03-19
3963576121,4168418729,741874315.0,681.29,11.2,3317.34,605.09,2024-03-19
3963576121,7131081197,837168605.0,784.29,14.35,3102.38,696.57,2024-03-19
3963576121,6505395551,231443940.0,336.89,11.4,1398.72,299.21,2024-03-19
3963576121,3227052406,134569435.0,621.21,19.08,1988.6,551.73,2024-03-19
3963576121,2620064091,969362485.0,932.35,20.14,3631.27,828.07,2024-03-19
6999723176,1137310196,18396635372.79,50891.13,1363.6,3747740.77,48301.63,2024-03-19
6999723176,3318826288,14832384957.59,43717.05,1042.6,3052025.27,41997.59,2024-03-19
6999723176,8092257533,48368213477.84,179889.06,3301.28,13404897.0,170735.73,2024-03-19
6999723176,4456899341,19290392460.23,57953.61,1424.55,6104659.68,56176.47,2024-03-19
6999723176,3944139453,1886152893.37,6285.29,110.98,344705.67,5965.48,2024-03-19
3059796702,4710538489,918649316.63,503.61,847.4,106383.44,40155.66,2024-03-19
3059796702,6127519090,577435380.75,747.25,813.34,491227.92,14224.47,2024-03-19
3059796702,2959313438,662284548.7,8398.13,143.73,248219.71,7175.9,2024-03-19
3059796702,5926641707,3558187021.31,18140.66,28783.25,4817925.19,425188.42,2024-03-19
2902900350,6572625767,13738902567.88,53892.64,1419.88,4234034.13,61464.18,2024-03-19
2902900350,1951412659,99629859436.75,98448.44,2319.32,6118873.91,112240.45,2024-03-19
2902900350,3757181915,23577592072.09,71155.7,1748.22,5153262.4,81115.03,2024-03-19
2902900350,2814288177,20794494621.04,27388.82,501.37,1543048.71,31222.31,2024-03-19
2902900350,6676788718,37254565485.31,205936.27,6497.53,12590127.73,234760.21,2024-03-19
2902900350,6452399867,12114715004.53,5437.49,138.04,569246.1,6198.55,2024-03-19
2902900350,5517350930,9522383994.95,9190.89,321.43,1072678.58,10477.29,2024-03-19
2902900350,5480463907,9903580015.45,18137.89,311.09,813009.6,20789.25,2024-03-19
2902900350,1872899935,9837757589.48,26379.11,902.45,1131214.14,30071.27,2024-03-19
2902900350,2423060251,15579141768.57,36929.83,652.17,1546009.02,43500.4,2024-03-19
2902900350,1356812463,21336848696.78,66090.5,1020.33,3215120.88,75346.15,2024-03-19
2902900350,4218531755,5484570004.39,6480.46,146.19,406896.68,7387.5,2024-03-19
2902900350,2779275668,14166214109.04,40932.65,741.56,2700359.23,46661.81,2024-03-19
2902900350,4525605017,21947046609.09,81117.03,1084.37,4702251.95,94510.46,2024-03-19
2902900350,9322287599,17539378084.93,32254.48,732.91,3321607.2,36770.04,2024-03-19
2902900350,4364406935,7019632527.58,11610.32,204.12,643130.63,13248.0,2024-03-19
2902900350,1234043534,7823005497.58,30781.94,509.51,1508053.22,35090.35,2024-03-19
2902900350,7246008752,2811619560.18,8611.66,205.74,621911.54,9817.0,2024-03-19
2902900350,1675657014,3352076223.81,10254.18,291.65,780124.0,11689.41,2024-03-19
2902900350,4261261216,11064957249.92,35518.26,870.75,2742757.01,40552.77,2024-03-19
2902900350,7477098630,105894045688.28,108309.08,1766.2,5711666.15,123468.6,2024-03-19
2902900350,2354000104,14811498463.61,41983.01,978.45,3837471.77,47859.18,2024-03-19
2902900350,9437400903,8100233619.83,14527.68,391.59,612404.41,44789.4,2024-03-19
2902900350,2343312862,16829489094.78,32840.17,700.19,1811828.9,37679.92,2024-03-19
2902900350,9204333885,9915224838.62,11265.74,186.92,745888.03,15244.68,2024-03-19
2902900350,5274518868,26483631351.84,51617.33,2448.67,3581800.37,69340.32,2024-03-19
2902900350,6202142202,13438012232.93,37140.46,437.23,3182336.28,42541.03,2024-03-19
2902900350,6045022501,6062687345.97,16095.37,678.65,984922.71,18348.16,2024-03-19
2902900350,9025480362,26662897035.7,27141.24,500.27,1308066.15,30940.08,2024-03-19
2902900350,2396538950,7989165383.42,21809.99,522.66,1634762.77,24862.64,2024-03-19
2902900350,9089829040,14850354890.85,10268.04,264.4,704714.37,11705.21,2024-03-19
2902900350,2767011279,3169118446.79,7597.33,128.5,515787.81,8661.75,2024-03-19
2902900350,6257325671,10535658944.72,12003.86,371.12,704565.9,13683.98,2024-03-19
2902900350,4226153384,3873616162.39,5754.35,125.91,327375.34,6559.76,2024-03-19
2902900350,4595542614,17592524206.25,40268.44,975.49,2099648.6,45904.63,2024-03-19
2902900350,3008778470,3518679972.95,7351.6,223.34,474754.54,8380.57,2024-03-19
2902900350,2194391181,4656127087.03,5167.74,90.74,356803.71,5891.04,2024-03-19
5568905640,9681771290,2790818639.0,2438.3,124.62,59382.83,2526.93,2024-03-19
5568905640,3513387572,96654522.0,398.11,43.74,18472.7,412.58,2024-03-19
5568905640,5151825186,67977212.0,224.35,2.85,14849.14,232.51,2024-03-19
5568905640,1872370317,3527511992.0,4081.34,183.66,118720.56,4229.68,2024-03-19
5568905640,2570771997,164032369.0,640.6,11.61,72132.93,663.89,2024-03-19
5568905640,9797428377,48898963.0,150.84,6.75,6014.75,156.33,2024-03-19
5568905640,1152772430,405115414.0,1096.95,32.2,49606.28,1136.82,2024-03-19
5568905640,5101331446,488888199.0,1226.79,69.9,41089.54,1271.38,2024-03-19
5568905640,2459074719,2741956560.0,3228.8,72.95,78884.94,3346.15,2024-03-19
5568905640,3048539045,499464686.0,615.78,21.86,19287.41,638.16,2024-03-19
5568905640,4561323400,779322036.0,850.64,23.01,21772.72,881.56,2024-03-19
5568905640,5877194390,321416397.0,240.58,8.75,6308.87,249.33,2024-03-19
5568905640,2418257795,546215156.0,778.08,20.85,14060.9,806.36,2024-03-19
5568905640,2271181821,154258109.0,237.72,5.11,5858.87,246.36,2024-03-19
5568905640,9123289586,3336268452.0,2503.22,98.68,71971.16,2594.21,2024-03-19
5568905640,4603077000,110670442.0,99.29,7.15,2971.59,102.9,2024-03-19
1035543794,2766691656,0.0,0.0,0.0,9.6,0.0,2024-03-19
1035543794,1297958966,0.0,0.0,0.0,12.8,0.0,2024-03-19
3144474603,7957351487,0.0,0.0,0.0,11.8,0.0,2024-03-19
3144474603,5689524346,0.0,0.0,0.0,13.62,0.0,2024-03-19
3144474603,3055884931,0.0,0.0,0.0,7.26,0.0,2024-03-19
2656837900,9686786580,366384.0,1.04,0.0,23.65,1.02,2024-03-19
3144474603,2355571242,14045954.0,1.09,0.0,12.71,1.07,2024-03-19
3144474603,7040614133,1406634.0,1.09,0.0,6.36,1.07,2024-03-19
3144474603,1987218596,2792882.0,1.09,0.0,33.59,1.07,2024-03-19
4695215334,2759023118,411264.0,0.97,1.03,20.48,1.03,2024-03-19
5568905640,3234028894,9221.0,0.95,0.0,122.55,0.99,2024-03-19
3144474603,5437437298,7644750.0,2.19,0.0,9.08,2.14,2024-03-19
3144474603,6938393655,4332025.0,2.19,0.0,28.14,2.14,2024-03-19
3144474603,8861322422,5871168.0,2.19,0.0,15.43,2.14,2024-03-19
1035543794,5209603741,1026185.01,3.17,0.0,72.56,2.94,2024-03-19
3144474603,9479639228,5708080.0,3.28,0.0,51.75,3.21,2024-03-19
3144474603,9031959160,8704822.0,3.28,0.0,36.32,3.21,2024-03-19
3618949692,9761106737,497052.29,2.95,0.0,403.02,3.12,2024-03-19
3066661500,7042772233,3619500.0,2.9,2.09,34.25,3.07,2024-03-19
2830511829,1809444259,3711885.0,3.98,1.93,14.8,3.63,2024-03-19
3144474603,7217245631,7716101.0,5.47,0.0,39.95,5.34,2024-03-19
3144474603,6031250559,14474060.0,5.47,1.1,39.95,5.34,2024-03-19
3144474603,3617942643,10580334.0,5.47,0.0,73.54,5.34,2024-03-19
3144474603,7801735246,21772248.0,5.47,0.0,31.78,5.34,2024-03-19
3618949692,8137933576,3426885.0,4.92,0.0,28.27,5.21,2024-03-19
3066661500,4188212043,18165064.0,4.84,3.13,10.7,5.11,2024-03-19
4590233378,1343337661,80971850.53,6.51,0.0,19169.57,6.19,2024-03-19
3144474603,6939539038,33932497.0,6.57,0.0,88.97,6.41,2024-03-19
4695215334,2528213058,37248768.0,5.84,2.06,47.11,6.2,2024-03-19
1638662180,2723634347,41652576.0,6.45,3.65,78.28,5.76,2024-03-19
3144474603,8739736793,12669899.0,8.76,0.0,64.46,8.55,2024-03-19
4695215334,5812173363,19253992.95,8.75,3.42,14.34,9.3,2024-03-19
1035543794,4158584440,2088275.07,3.17,0.0,347.84,9.8,2024-03-19
3618949692,2134255170,12644709.0,9.83,0.0,41.94,10.41,2024-03-19
3144474603,2433395297,38967839.0,12.04,0.0,94.42,11.75,2024-03-19
3144474603,9306888902,29824718.0,13.14,1.1,123.47,12.82,2024-03-19
1035543794,2904157192,1251711.48,13.73,0.0,77.89,12.74,2024-03-19
2656837900,2757176174,1433208.0,13.49,0.0,541.0,13.24,2024-03-19
3144474603,7623897471,34360603.0,14.23,0.0,95.33,13.89,2024-03-19
1638662180,6985451686,92984976.0,13.97,0.0,36.84,12.49,2024-03-19
9823895920,8898743150,5290660.0,14.26,3.18,60.19,14.65,2024-03-19
3144474603,1349295418,56642501.0,16.42,1.1,139.82,16.03,2024-03-19
2344918624,1107847069,45666480.0,16.43,7.63,146.25,15.85,2024-03-19
3144474603,4274346245,69546839.0,19.7,1.1,164.33,19.23,2024-03-19
5007176908,8561532843,143247840.0,18.84,1.02,108.42,16.68,2024-03-19
1638662180,1468812002,66031392.0,19.34,4.56,222.86,17.29,2024-03-19
2656837900,7483745038,14256648.0,19.71,2.3,1286.29,19.35,2024-03-19
3618949692,6077202362,35421078.0,18.68,0.0,65.65,19.78,2024-03-19
3066661500,2728101765,58462164.0,18.37,16.7,179.81,19.41,2024-03-19
3963576121,5452206693,10287095.0,20.39,0.95,65.99,18.11,2024-03-19
2997065377,3683032015,39128859.0,20.84,10.93,45.45,19.69,2024-03-19
1638662180,6906228276,93441264.0,21.49,3.65,159.32,19.22,2024-03-19
3144474603,2602717003,89606663.0,24.08,2.2,69.91,23.51,2024-03-19
3144474603,1664212110,90646349.0,27.36,4.4,344.09,26.71,2024-03-19
3618949692,9040172038,12108327.0,24.57,6.46,31.0,26.03,2024-03-19
1638662180,6768919956,100817920.0,27.93,4.56,231.15,24.98,2024-03-19
4695215334,4476928840,11182464.0,40.85,0.0,312.35,43.41,2024-03-19
3963576121,7243149849,60749325.0,45.06,0.94,258.95,40.02,2024-03-19
8181642239,3040155928,34593843.0,56.75,3.28,3291.61,68.18,2024-03-19
3886905599,7083342211,14753263.0,72.13,1.03,139.5,65.59,2024-03-19
1638662180,5952405372,787998512.0,80.58,19.78,1060.88,72.06,2024-03-19
7861628118,3082896549,93199989.0,74.79,23.78,357.55,78.68,2024-03-19
2656837900,2330044393,36440826.35,86.12,2.75,216.59,84.52,2024-03-19
5788584904,2907435678,470921695.0,78.39,10.34,294.45,90.09,2024-03-19
5568905640,8246121203,67110438.0,83.06,8.11,3033.36,86.08,2024-03-19
2656837900,5465389887,32834472.0,133.85,1.83,2849.7,131.36,2024-03-19
3963576121,4649654302,106146495.0,145.91,4.24,700.86,129.59,2024-03-19
